credit.policy,purpose,int.rate, installment , log.annual.inc ,dti,fico, days.with.cr.line , revol.bal ,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,debt_consolidation,14%, 683 , 10.7 ,7.95,697," 8,130 "," 18,367 ",79.9,1,0,0,0
1,debt_consolidation,12%, 400 , 11.4 ,16.27,707," 2,821 "," 34,730 ",52.6,0,0,0,0
1,all_other,11%, 164 , 11.0 ,13.72,717," 9,450 "," 6,577 ",15.8,2,0,0,0
1,small_business,14%, 358 , 11.2 ,22.21,757," 3,690 "," 9,551 ",29.2,0,0,0,1
1,debt_consolidation,14%, 480 , 11.6 ,20.04,682," 4,080 "," 48,306 ",86.8,0,0,0,1
1,credit_card,11%, 328 , 11.5 ,12.45,732," 4,890 "," 33,186 ",57.8,3,0,0,0
1,debt_consolidation,13%, 167 , 9.9 ,12.06,687," 2,190 "," 2,365 ",60.6,0,0,0,0
1,debt_consolidation,9%, 397 , 10.6 ,14.86,762," 3,990 "," 10,687 ",30.9,0,0,0,0
1,debt_consolidation,9%, 318 , 11.7 ,14.5,737," 5,850 "," 31,607 ",81,3,0,0,0
1,small_business,15%, 531 , 12.0 ,19.72,727," 5,940 "," 6,563 ",17.9,1,0,0,0
1,credit_card,9%, 445 , 10.9 ,10.89,762," 4,807 "," 8,447 ",50.9,0,0,0,0
1,credit_card,9%, 411 , 10.9 ,17.96,777," 5,670 "," 13,368 ",34.7,2,0,0,0
1,all_other,9%, 395 , 11.8 ,5.87,772," 4,080 "," 5,068 ",16.6,3,0,0,0
1,all_other,13%, 348 , 10.6 ,11.5,712," 2,130 "," 2,045 ",14.4,3,0,0,0
1,all_other,12%, 424 , 11.6 ,9.71,717," 8,446 "," 31,280 ",51.2,1,0,0,0
1,credit_card,8%, 237 , 10.7 ,5.67,772," 5,610 "," 6,616 ",24.4,1,0,0,0
1,debt_consolidation,13%, 676 , 11.4 ,18.03,812," 3,930 "," 32,422 ",95.6,1,0,0,0
1,all_other,9%, 174 , 10.7 ,12.11,782," 2,280 ", 39 ,0.3,0,0,0,0
1,major_purchase,9%, 316 , 11.7 ,2.85,792," 5,640 ", 16 ,0,3,0,0,0
1,debt_consolidation,13%, 622 , 11.9 ,1.62,712," 4,080 "," 25,063 ",53.3,0,0,0,0
1,major_purchase,8%, 156 , 10.6 ,10.27,797," 5,490 "," 2,629 ",8.8,2,0,0,0
1,all_other,9%, 63 , 12.1 ,8.55,722," 4,980 "," 26,702 ",75,0,0,0,0
1,home_improvement,13%, 336 , 11.5 ,15.67,692," 4,380 "," 32,268 ",73,3,0,0,0
1,debt_consolidation,13%, 412 , 10.3 ,22.12,702," 2,280 "," 14,537 ",77.3,0,0,0,0
1,debt_consolidation,12%, 500 , 10.9 ,8.88,747," 11,130 "," 9,184 ",50.5,0,0,0,0
1,all_other,16%, 230 , 10.0 ,8.74,677," 1,260 "," 6,467 ",82.9,3,0,0,0
1,major_purchase,15%, 35 , 10.5 ,18.26,667," 1,410 "," 3,150 ",54.3,0,0,0,0
1,debt_consolidation,11%, 653 , 11.7 ,1.29,767," 5,970 "," 4,110 ",34.5,0,0,0,0
1,debt_consolidation,13%, 676 , 11.4 ,16.63,707," 4,530 "," 25,299 ",58.2,2,0,0,0
1,debt_consolidation,8%, 312 , 10.8 ,2.38,797," 5,400 "," 4,650 ",14.1,0,0,0,0
1,credit_card,12%, 663 , 10.8 ,21.48,737," 3,960 "," 32,556 ",82,0,0,0,0
1,all_other,13%, 201 , 11.7 ,11.11,687," 5,190 "," 19,058 ",41.8,0,0,0,0
1,credit_card,12%, 663 , 11.4 ,14.55,737," 6,120 "," 24,839 ",81.2,0,0,0,0
1,credit_card,14%, 272 , 11.2 ,14.28,682," 4,740 "," 8,180 ",88.1,1,0,0,0
1,debt_consolidation,15%, 409 , 10.8 ,22.51,667," 3,879 "," 32,470 ",87.5,3,0,0,0
1,credit_card,9%, 508 , 11.7 ,13.16,772," 7,320 "," 78,059 ",28.3,0,0,0,0
1,credit_card,12%, 497 , 10.3 ,13.04,727," 6,360 "," 16,566 ",43,0,0,0,0
1,all_other,16%, 105 , 10.0 ,6.71,697," 3,930 "," 2,196 ",99.8,0,0,0,1
1,debt_consolidation,8%, 219 , 10.8 ,17.81,752," 4,770 "," 7,125 ",34.4,1,0,0,0
1,debt_consolidation,12%, 291 , 10.3 ,20.31,702," 2,950 "," 5,830 ",36.9,0,0,0,0
1,debt_consolidation,15%, 690 , 11.7 ,14.19,687," 9,930 "," 31,076 ",79.7,0,0,0,0
1,debt_consolidation,11%, 659 , 11.2 ,11.37,747," 7,380 "," 26,967 ",63,0,0,0,0
1,all_other,9%, 114 , 10.6 ,10.32,727," 3,810 "," 3,376 ",49.3,0,2,0,0
1,debt_consolidation,15%, 172 , 11.5 ,0.25,697," 3,300 ", 521 ,57.9,0,1,0,1
1,debt_consolidation,14%, 55 , 10.8 ,16.15,667," 2,670 "," 1,587 ",41.8,2,0,0,0
1,all_other,11%, 138 , 11.1 ,11.11,722," 4,380 "," 4,351 ",76.3,0,0,0,0
1,debt_consolidation,14%, 160 , 10.2 ,21.6,667," 5,550 "," 2,960 ",82.2,0,0,1,0
1,small_business,14%, 212 , 10.7 ,24.04,747," 4,110 ", 665 ,10.6,3,0,0,0
1,major_purchase,8%, 219 , 12.1 ,4.31,787," 8,730 ", 205 ,0.6,3,0,0,0
1,major_purchase,9%, 381 , 11.5 ,11.27,747," 4,650 "," 23,270 ",41,1,0,0,0
1,debt_consolidation,15%, 226 , 10.6 ,23.64,672," 3,420 "," 17,512 ",90.3,0,0,0,0
1,home_improvement,13%, 502 , 11.3 ,0.13,802," 7,102 ", 9 ,0.1,0,0,0,0
1,all_other,12%, 500 , 11.4 ,0.01,782," 2,790 "," 6,321 ",12.3,4,0,0,1
1,all_other,7%, 87 , 9.0 ,15.15,752," 2,190 "," 2,146 ",20.2,0,0,0,0
1,debt_consolidation,12%, 500 , 11.3 ,18.26,717," 7,320 "," 32,207 ",61.7,3,0,0,0
1,home_improvement,13%, 338 , 10.4 ,3.6,777," 1,800 ", -   ,0.04,0,0,0,0
1,small_business,17%, 713 , 12.1 ,12.5,702," 6,510 "," 21,048 ",58.1,0,0,0,1
1,home_improvement,14%, 230 , 10.3 ,10.08,677," 4,860 "," 6,007 ",34.1,0,1,0,0
1,all_other,14%, 170 , 10.8 ,14.75,687," 3,900 ", -   ,0,0,1,0,0
1,debt_consolidation,13%, 522 , 11.4 ,9.05,717," 1,770 "," 5,760 ",22.5,0,0,0,1
1,credit_card,16%, 468 , 10.6 ,4.6,667," 1,710 "," 11,086 ",79.2,0,0,0,0
1,debt_consolidation,14%, 683 , 11.3 ,17.09,697," 4,684 "," 26,379 ",79.9,0,0,0,0
1,debt_consolidation,13%, 167 , 9.9 ,11.04,707," 1,740 "," 6,361 ",34.7,0,0,0,0
1,home_improvement,13%, 402 , 11.2 ,8.29,707," 8,970 "," 4,358 ",46.4,2,0,0,0
1,all_other,8%, 191 , 11.2 ,12.86,757," 6,030 "," 5,583 ",12.5,1,0,0,0
1,home_improvement,11%, 659 , 12.4 ,6.89,762," 5,730 "," 18,068 ",42.7,1,0,0,0
1,all_other,13%, 669 , 11.7 ,1.61,772," 3,450 "," 2,757 ",0,4,0,0,1
1,debt_consolidation,9%, 191 , 11.0 ,22.48,742," 5,190 "," 7,056 ",27.9,4,0,0,0
1,educational,11%, 164 , 10.3 ,14.48,762," 2,940 ", 135 ,1.8,0,0,0,0
1,all_other,12%, 232 , 11.1 ,23.39,712," 2,940 "," 14,425 ",41.9,1,0,0,0
1,debt_consolidation,9%, 318 , 12.1 ,4.33,742," 4,260 "," 1,341 ",12.1,3,0,0,1
1,debt_consolidation,17%, 620 , 11.0 ,22.06,672," 4,650 "," 24,971 ",61.4,1,0,0,0
1,debt_consolidation,11%, 295 , 11.2 ,9.87,732," 4,020 "," 23,255 ",45.1,3,0,0,0
1,credit_card,11%, 396 , 10.8 ,13.87,727," 3,840 "," 15,684 ",42.4,2,0,0,0
1,debt_consolidation,16%, 525 , 12.7 ,15.58,672," 10,200 "," 17,057 ",82.4,1,0,0,0
1,debt_consolidation,14%, 219 , 10.6 ,0.57,687," 1,860 ", 899 ,13.2,1,0,0,1
1,debt_consolidation,14%, 544 , 10.8 ,22.66,682," 2,370 "," 16,643 ",63.8,3,0,0,0
1,debt_consolidation,9%, 318 , 11.0 ,13.28,747," 5,550 "," 7,107 ",20,2,0,0,0
1,home_improvement,12%, 400 , 10.6 ,5.24,712," 1,899 "," 10,117 ",36.3,2,0,0,0
1,debt_consolidation,11%, 338 , 11.3 ,11.13,752," 3,600 "," 7,268 ",24.9,1,0,0,1
1,debt_consolidation,16%, 352 , 11.1 ,10.3,662," 3,060 "," 15,735 ",87.8,1,1,0,0
1,debt_consolidation,16%, 141 , 11.1 ,14.61,677," 4,920 "," 1,478 ",73.9,1,0,0,0
1,debt_consolidation,18%, 364 , 11.4 ,12.51,667," 2,580 "," 12,337 ",96.4,0,0,0,0
1,home_improvement,9%, 334 , 10.3 ,2.84,762," 4,380 "," 3,257 ",15.1,1,0,0,0
1,credit_card,11%, 330 , 11.2 ,21.81,717," 6,750 "," 12,443 ",42.6,3,0,1,0
1,debt_consolidation,15%, 690 , 11.5 ,22.55,677," 5,700 "," 25,920 ",36.8,0,2,0,0
1,educational,11%, 119 , 9.9 ,3.6,722," 1,530 "," 3,475 ",21.6,2,0,0,0
1,major_purchase,15%, 520 , 12.1 ,10.49,677," 3,364 "," 2,079 ",36.5,2,0,0,0
1,debt_consolidation,13%, 676 , 11.6 ,24.89,707," 5,820 "," 63,861 ",65.1,0,0,0,1
1,small_business,17%, 717 , 10.7 ,0.32,712," 2,730 ", 589 ,3.8,0,0,0,0
1,debt_consolidation,9%, 381 , 11.7 ,8.85,757," 5,730 "," 22,949 ",46.7,0,0,0,0
1,all_other,9%, 381 , 11.6 ,7.3,807," 4,980 ", 1 ,0.1,0,0,0,0
1,credit_card,12%, 663 , 11.4 ,24.27,737," 5,610 "," 43,878 ",66.6,3,0,0,1
1,debt_consolidation,14%, 412 , 11.2 ,24.77,677," 6,180 "," 16,958 ",92.2,0,0,0,0
1,debt_consolidation,15%, 190 , 11.3 ,8.04,672," 1,830 "," 7,841 ",94.5,1,0,0,0
1,all_other,9%, 127 , 11.1 ,12.24,742," 11,191 "," 8,782 ",38.3,4,0,0,1
1,credit_card,11%, 161 , 10.9 ,24.38,712," 3,870 "," 10,378 ",49.2,1,0,0,0
1,debt_consolidation,8%, 125 , 10.4 ,15.6,772," 5,640 ", 866 ,2.4,1,0,0,0
1,credit_card,9%, 318 , 11.2 ,23.64,737," 6,900 "," 39,304 ",33.9,0,0,0,0
1,debt_consolidation,11%, 659 , 10.8 ,23.52,747," 11,940 "," 24,123 ",58.1,1,0,0,0
1,all_other,14%, 143 , 9.9 ,23.05,682," 1,590 "," 4,483 ",83,1,0,0,0
1,small_business,17%, 89 , 11.2 ,0,697," 8,370 ", -   ,0,0,1,0,0
1,educational,13%, 68 , 8.3 ,6,697," 1,140 ", 598 ,54.4,2,0,0,0
1,credit_card,9%, 310 , 10.8 ,13.5,757," 4,803 "," 10,216 ",20.9,0,0,0,0
1,credit_card,12%, 250 , 11.3 ,9.04,742," 6,090 "," 7,431 ",50.5,1,0,0,0
1,credit_card,17%, 713 , 11.0 ,17.4,672," 5,190 "," 23,595 ",86.7,2,0,0,0
1,debt_consolidation,9%, 443 , 11.0 ,11.11,802," 6,930 "," 15,647 ",11.3,2,0,0,0
1,credit_card,13%, 589 , 11.7 ,14.98,712," 2,760 "," 10,488 ",45,2,0,0,0
1,credit_card,8%, 234 , 10.2 ,22.37,782," 13,050 "," 9,800 ",17.7,0,0,0,0
1,all_other,9%, 95 , 10.8 ,3.72,767," 9,990 "," 7,074 ",28.3,0,0,0,0
1,debt_consolidation,12%, 283 , 11.3 ,6.8,707," 7,860 "," 58,907 ",58.7,0,1,0,0
1,major_purchase,12%, 133 , 11.0 ,8.44,707," 5,250 "," 8,459 ",63.1,0,1,0,0
1,credit_card,13%, 201 , 10.5 ,19,687," 2,880 "," 7,333 ",34.7,0,1,0,0
1,credit_card,12%, 663 , 10.9 ,5,757," 4,231 "," 22,872 ",66.9,0,0,0,0
1,home_improvement,11%, 659 , 12.2 ,6.97,777," 7,830 "," 1,719 ",2.8,2,0,0,0
1,debt_consolidation,11%, 623 , 11.1 ,21.56,787," 5,460 "," 3,526 ",7.8,0,0,0,0
1,all_other,8%, 250 , 10.8 ,12.58,782," 9,693 "," 4,071 ",8.7,1,0,0,0
1,debt_consolidation,14%, 649 , 11.4 ,12.9,692," 7,141 "," 7,541 ",82,2,0,0,0
1,small_business,17%, 250 , 10.6 ,6.9,702," 4,320 "," 5,035 ",76,1,1,0,1
1,debt_consolidation,14%, 679 , 11.2 ,23.22,702," 7,980 "," 46,881 ",62.9,1,0,0,0
1,debt_consolidation,12%, 431 , 10.5 ,16.25,772," 2,250 "," 3,495 ",26.3,0,0,0,0
1,all_other,9%, 111 , 10.2 ,1.71,727," 2,100 "," 2,697 ",69.2,1,0,0,0
1,debt_consolidation,13%, 676 , 11.2 ,20.31,707," 7,530 "," 67,342 ",58.6,0,0,0,0
1,major_purchase,15%, 208 , 10.6 ,8.49,662," 4,043 "," 2,998 ",19.1,0,0,0,1
1,home_improvement,11%, 495 , 11.9 ,6.42,732," 4,830 "," 10,818 ",50.8,0,0,0,0
1,debt_consolidation,9%, 461 , 11.5 ,17.2,762," 5,108 "," 5,564 ",20.7,0,0,0,0
1,debt_consolidation,14%, 170 , 11.0 ,17.79,707," 3,922 "," 6,283 ",55.6,3,0,0,0
1,credit_card,11%, 262 , 10.9 ,18.89,722," 5,640 "," 36,269 ",41.6,1,1,0,0
1,credit_card,11%, 435 , 10.7 ,13.79,747," 5,970 "," 36,646 ",32.5,0,0,0,0
1,home_improvement,11%, 165 , 11.6 ,15.55,707," 3,060 "," 29,097 ",79.7,1,0,0,0
1,small_business,17%, 214 , 10.8 ,9.96,682," 1,890 "," 8,599 ",91.6,0,0,0,0
1,debt_consolidation,13%, 482 , 11.2 ,9.66,712," 4,714 "," 16,916 ",78.7,0,0,0,0
1,educational,15%, 243 , 10.8 ,21.8,672," 3,180 "," 6,699 ",64.9,1,2,0,0
1,all_other,11%, 472 , 11.1 ,15.82,742," 3,960 "," 8,799 ",34.5,2,1,0,0
1,debt_consolidation,15%, 279 , 11.5 ,13.32,662," 5,310 "," 6,637 ",61.8,0,0,0,0
1,all_other,9%, 111 , 11.0 ,19.74,732," 3,038 "," 17,929 ",37,2,0,0,0
1,all_other,11%, 66 , 10.5 ,17.51,707," 5,250 "," 22,624 ",65.4,0,1,0,0
1,debt_consolidation,14%, 343 , 11.1 ,15.63,682," 5,040 ", 876 ,25,1,0,0,0
1,debt_consolidation,15%, 345 , 10.3 ,11.36,672," 2,430 "," 10,544 ",57,1,2,0,0
1,credit_card,12%, 149 , 10.9 ,15.39,707," 4,350 "," 4,624 ",17.6,0,0,0,0
1,all_other,13%, 84 , 11.0 ,16.41,682," 5,760 "," 22,107 ",80.1,3,0,0,0
1,all_other,9%, 190 , 10.9 ,11.98,742," 3,930 "," 10,275 ",43.9,0,0,0,0
1,major_purchase,13%, 303 , 11.1 ,15.85,692," 3,210 "," 22,002 ",81.2,3,0,0,0
1,all_other,8%, 219 , 10.3 ,8.28,777," 8,490 ", -   ,0,0,0,0,0
1,debt_consolidation,13%, 304 , 11.4 ,9.81,692," 6,840 "," 19,262 ",85.6,1,1,0,0
1,debt_consolidation,19%, 220 , 11.1 ,16.81,662," 1,500 "," 7,843 ",98,1,0,0,0
1,debt_consolidation,11%, 495 , 11.7 ,22.88,737," 14,010 "," 50,282 ",10.9,0,0,0,0
1,all_other,9%, 270 , 10.8 ,14.26,737," 2,730 "," 9,304 ",49.8,2,0,0,0
1,small_business,13%, 85 , 11.4 ,1.31,787," 5,400 "," 18,373 ",0,0,0,0,0
1,home_improvement,12%, 398 , 11.4 ,6.67,747," 8,070 "," 11,107 ",42.6,4,0,0,0
1,debt_consolidation,16%, 629 , 11.4 ,19.23,667," 3,630 "," 20,300 ",78.7,1,0,0,0
1,debt_consolidation,11%, 290 , 10.5 ,10.12,722," 5,700 "," 13,884 ",38.7,0,0,0,0
1,credit_card,17%, 713 , 12.1 ,10.9,677," 4,860 "," 51,497 ",90.3,2,0,1,0
1,debt_consolidation,12%, 333 , 11.5 ,13.96,747," 5,132 "," 30,932 ",41,4,0,0,0
1,debt_consolidation,15%, 52 , 10.8 ,7.25,667," 3,780 "," 3,820 ",93.2,2,1,0,0
1,credit_card,14%, 55 , 11.2 ,17.65,667," 3,960 "," 40,106 ",80.4,0,0,0,0
1,major_purchase,15%, 690 , 11.7 ,1.82,767," 5,821 ", 1 ,0,2,0,0,0
1,debt_consolidation,9%, 221 , 10.6 ,6.87,747," 3,240 "," 7,136 ",21.3,2,0,0,0
1,debt_consolidation,13%, 323 , 11.7 ,24.56,692," 4,920 "," 49,128 ",61.4,1,1,0,0
1,all_other,9%, 214 , 11.7 ,0.89,807," 6,900 "," 1,890 ",2.3,0,0,0,0
1,debt_consolidation,13%, 134 , 10.9 ,3.01,702," 2,970 "," 3,888 ",74.8,0,0,0,0
1,debt_consolidation,9%, 318 , 11.7 ,7.88,737," 4,680 "," 27,400 ",44.1,1,0,0,0
1,debt_consolidation,8%, 312 , 10.5 ,16.02,772," 5,070 "," 15,520 ",52.6,0,0,0,0
1,debt_consolidation,14%, 686 , 11.3 ,21.19,692," 10,470 "," 11,035 ",43.1,2,1,0,0
1,small_business,14%, 273 , 10.5 ,5.88,772," 3,360 "," 2,195 ",24.1,2,0,0,1
1,debt_consolidation,17%, 710 , 11.4 ,21.8,697," 6,360 "," 39,926 ",78.3,0,0,0,0
1,all_other,9%, 76 , 10.0 ,17.06,772," 6,391 "," 8,043 ",29.2,0,0,0,0
1,all_other,13%, 169 , 10.6 ,1.12,682," 3,990 "," 1,536 ",15.8,1,0,0,0
1,credit_card,11%, 151 , 9.7 ,18.14,732," 2,880 "," 10,934 ",65.5,0,0,0,0
1,small_business,14%, 343 , 11.5 ,11.63,742," 11,550 "," 63,567 ",70.2,3,0,0,0
1,home_improvement,16%, 159 , 11.2 ,12.94,667," 3,390 "," 2,453 ",94.3,1,1,0,0
1,credit_card,7%, 186 , 11.6 ,12.86,787," 9,484 "," 63,621 ",13.2,0,0,0,0
1,debt_consolidation,12%, 663 , 11.8 ,16.51,732," 5,700 "," 23,727 ",31.3,0,0,0,0
1,debt_consolidation,9%, 381 , 10.9 ,7.42,757," 3,510 "," 7,141 ",24.3,0,0,0,0
1,credit_card,9%, 316 , 11.4 ,2.62,752," 3,602 "," 10,045 ",33.4,1,0,0,0
1,debt_consolidation,13%, 442 , 10.7 ,7.98,712," 7,230 "," 10,683 ",70.3,1,0,0,0
1,debt_consolidation,13%, 402 , 11.0 ,19.32,717," 3,600 "," 14,855 ",82.1,1,0,0,1
1,debt_consolidation,13%, 538 , 10.9 ,12.48,712," 4,320 "," 15,499 ",74.9,0,0,0,0
1,home_improvement,9%, 286 , 10.9 ,9.38,742," 7,530 "," 59,968 ",74.6,1,0,0,0
1,debt_consolidation,12%, 530 , 10.6 ,10.75,727," 3,210 "," 16,849 ",39.8,2,0,0,0
1,home_improvement,14%, 679 , 11.5 ,18.81,747," 3,630 ", -   ,0,6,0,0,0
1,debt_consolidation,12%, 199 , 10.1 ,20.65,717," 2,374 ", -   ,0,3,0,0,0
1,all_other,8%, 62 , 10.8 ,6.45,752," 3,480 ", -   ,0,3,0,0,0
1,major_purchase,8%, 308 , 10.9 ,9.01,782," 7,200 "," 9,040 ",12.8,0,0,0,0
1,home_improvement,12%, 119 , 11.7 ,15.14,702," 7,530 "," 25,998 ",74.6,1,0,0,0
1,debt_consolidation,9%, 349 , 10.7 ,11,742," 8,880 "," 2,140 ",5.4,0,1,0,0
1,all_other,15%, 233 , 10.2 ,3.78,667," 3,300 "," 4,200 ",56,1,0,0,0
1,debt_consolidation,14%, 686 , 11.6 ,13.43,702," 6,450 "," 30,497 ",93.8,0,0,1,1
1,debt_consolidation,15%, 260 , 10.0 ,17.61,687," 3,210 "," 10,948 ",96.9,0,0,0,0
1,all_other,12%, 167 , 11.1 ,14.99,697," 3,875 "," 1,461 ",23.2,1,1,1,0
1,home_improvement,11%, 394 , 11.4 ,6.58,752," 5,880 ", -   ,0,0,0,0,0
1,all_other,9%, 190 , 10.9 ,21.6,732," 3,240 "," 10,813 ",14.9,2,0,0,0
1,debt_consolidation,16%, 707 , 11.5 ,9.19,677," 3,600 "," 12,129 ",83.1,0,0,0,0
1,credit_card,14%, 164 , 10.9 ,8.78,702," 3,843 "," 4,645 ",96.8,2,0,0,0
1,credit_card,13%, 338 , 10.8 ,22.43,687," 2,190 "," 5,082 ",37.6,0,0,0,0
1,credit_card,9%, 330 , 10.5 ,8.37,737," 5,190 "," 24,416 ",36.7,0,0,0,0
1,educational,11%, 164 , 10.3 ,10.32,732," 1,530 "," 2,350 ",7.9,1,0,0,0
1,credit_card,11%, 328 , 10.2 ,6.55,732," 2,580 "," 9,027 ",37.6,1,0,0,0
1,all_other,9%, 311 , 11.2 ,2.85,762," 4,201 "," 8,922 ",40.6,1,0,0,0
1,debt_consolidation,9%, 267 , 10.9 ,6.52,737," 2,820 "," 7,883 ",45.6,0,0,0,0
1,debt_consolidation,11%, 368 , 10.9 ,8.89,732," 3,600 "," 13,243 ",68.2,2,0,0,0
1,credit_card,9%, 348 , 10.2 ,16.06,767," 7,533 "," 12,706 ",22.4,0,0,0,0
1,debt_consolidation,11%, 132 , 10.7 ,21.48,742," 3,708 "," 2,529 ",11.7,1,0,0,0
1,major_purchase,11%, 82 , 10.9 ,6.34,722," 4,650 "," 1,882 ",11.3,0,0,0,0
1,debt_consolidation,16%, 527 , 10.7 ,15.57,667," 4,051 "," 16,430 ",80.1,2,0,0,0
1,debt_consolidation,11%, 659 , 10.8 ,9.19,762," 4,350 "," 14,818 ",26.3,0,0,0,0
1,debt_consolidation,12%, 424 , 10.5 ,11.66,717," 4,110 "," 13,608 ",49.1,3,0,0,0
1,credit_card,9%, 171 , 11.8 ,15.13,727," 9,120 "," 74,809 ",58.7,0,0,0,0
1,credit_card,12%, 200 , 10.7 ,14.43,702," 4,770 "," 8,978 ",88,2,0,0,0
1,debt_consolidation,16%, 565 , 11.3 ,9.63,692," 3,270 "," 17,199 ",98.3,1,0,0,0
1,all_other,12%, 50 , 9.8 ,14.4,687," 4,620 "," 7,994 ",62.9,0,0,0,1
1,debt_consolidation,16%, 367 , 10.5 ,17.45,662," 2,340 "," 13,373 ",86.8,1,0,0,0
1,debt_consolidation,14%, 171 , 11.2 ,21.68,672," 4,320 "," 38,436 ",84.7,0,0,0,1
1,all_other,9%, 205 , 11.3 ,11.48,737," 2,190 "," 1,653 ",6.6,1,0,0,0
1,small_business,18%, 188 , 10.1 ,20.64,662," 3,780 "," 16,177 ",67.6,2,0,0,0
1,educational,9%, 111 , 9.5 ,0,727," 6,540 "," 11,717 ",32.6,2,0,0,1
1,credit_card,17%, 357 , 11.7 ,10.67,662," 2,040 "," 15,575 ",97.3,0,0,0,0
1,debt_consolidation,15%, 690 , 11.3 ,15.8,682," 3,900 "," 68,723 ",30.6,2,0,0,0
1,debt_consolidation,14%, 367 , 10.7 ,2.77,717," 2,221 "," 5,911 ",15.3,1,0,0,1
1,major_purchase,8%, 156 , 10.9 ,5.12,777," 4,830 "," 33,215 ",65.1,2,0,0,0
1,debt_consolidation,13%, 301 , 10.6 ,14.46,692," 3,630 "," 11,786 ",42.2,0,0,0,0
1,all_other,14%, 41 , 10.8 ,14.54,672," 3,180 "," 16,653 ",94.1,2,0,0,0
1,all_other,14%, 412 , 10.6 ,1.34,687," 5,280 "," 4,611 ",36.9,1,1,0,0
1,all_other,14%, 510 , 11.0 ,15.42,712," 2,850 "," 6,724 ",27.1,0,0,0,0
1,credit_card,12%, 106 , 10.9 ,20.96,702," 3,630 "," 16,948 ",83.5,0,0,0,0
1,all_other,7%, 93 , 10.8 ,2.8,762," 14,040 "," 3,771 ",14.7,0,0,0,0
1,major_purchase,9%, 48 , 10.3 ,8.52,717," 3,960 "," 1,649 ",6,0,0,0,0
1,all_other,7%, 62 , 11.2 ,18.31,762," 5,730 "," 31,305 ",46.8,1,0,0,0
1,debt_consolidation,9%, 286 , 10.8 ,21.49,737," 2,910 "," 2,695 ",38.5,1,0,0,0
1,debt_consolidation,11%, 246 , 10.3 ,17.52,722," 2,820 "," 2,639 ",21.3,2,0,0,0
1,debt_consolidation,13%, 547 , 11.1 ,10.13,707," 7,080 "," 12,247 ",45.5,1,0,0,0
1,home_improvement,13%, 270 , 11.3 ,14.66,682," 3,960 "," 2,135 ",41.9,2,0,0,0
1,debt_consolidation,9%, 145 , 10.9 ,11.91,737," 4,140 "," 4,429 ",15.6,1,0,0,0
1,small_business,18%, 546 , 10.5 ,8.78,677," 8,280 ", 479 ,20,1,3,0,0
1,debt_consolidation,13%, 676 , 11.2 ,17.36,707," 3,960 ", 991 ,34.2,1,0,0,0
1,all_other,9%, 305 , 11.4 ,12.01,742," 5,040 "," 47,474 ",56.1,0,0,0,1
1,debt_consolidation,12%, 166 , 11.6 ,13.63,707," 3,690 "," 56,128 ",84.4,0,0,0,0
1,debt_consolidation,9%, 477 , 11.0 ,7.78,792," 7,119 "," 13,316 ",33.3,1,0,0,0
1,all_other,12%, 33 , 10.8 ,16.8,707," 5,101 "," 8,035 ",37.9,3,0,0,0
1,debt_consolidation,13%, 402 , 11.3 ,18.89,702," 6,930 "," 15,074 ",59.6,0,0,0,0
1,debt_consolidation,13%, 437 , 10.7 ,14.93,717," 4,410 ", 49 ,3.3,2,0,0,0
1,all_other,8%, 94 , 11.6 ,15.26,737," 10,680 "," 32,380 ",64.2,2,0,0,0
1,debt_consolidation,12%, 663 , 11.2 ,13.8,747," 4,230 "," 15,968 ",28.6,4,0,0,0
1,major_purchase,12%, 497 , 12.4 ,8.53,727," 4,921 "," 23,474 ",38.1,1,0,0,0
1,debt_consolidation,9%, 318 , 11.0 ,14.37,757," 1,950 "," 1,176 ",4.5,0,0,0,0
1,debt_consolidation,13%, 669 , 10.5 ,16.97,727," 3,150 "," 20,708 ",54.6,0,0,0,0
1,home_improvement,7%, 68 , 11.0 ,1.43,772," 5,490 ", 441 ,2.8,2,0,0,0
1,debt_consolidation,14%, 272 , 11.8 ,17.68,682," 11,340 "," 55,045 ",85.2,0,1,0,0
1,all_other,14%, 69 , 10.3 ,15.38,662," 2,820 "," 3,759 ",80,0,1,0,0
1,all_other,16%, 123 , 10.2 ,8.89,677," 2,010 "," 5,869 ",99.5,0,0,0,0
1,credit_card,12%, 663 , 11.3 ,15.91,767," 5,407 "," 12,870 ",12.1,4,0,0,0
1,debt_consolidation,9%, 126 , 10.1 ,21.85,737," 2,250 "," 1,733 ",10.9,1,0,0,0
1,small_business,19%, 73 , 10.8 ,17.28,677," 3,996 "," 11,132 ",98.5,1,1,0,1
1,debt_consolidation,9%, 318 , 10.9 ,19.75,742," 9,032 "," 12,377 ",39.7,3,0,0,0
1,all_other,9%, 508 , 11.7 ,23.1,782," 6,390 "," 78,633 ",31.7,1,0,0,0
1,home_improvement,9%, 158 , 12.4 ,6.29,737," 6,485 "," 8,101 ",70.4,2,0,0,0
1,all_other,11%, 217 , 10.6 ,2.87,727," 1,680 "," 8,164 ",21.1,2,0,0,0
1,debt_consolidation,9%, 428 , 11.2 ,18.7,747," 5,640 "," 33,660 ",45,0,0,0,0
1,debt_consolidation,13%, 507 , 10.8 ,13.42,692," 2,370 "," 14,956 ",70.1,2,0,0,0
